x_openingsales,open_res_own_snow_6,open_res_own_snow_0,open_res_own_rain_6,open_res_own_rain_0,open_res_own_mat5_10_6,open_res_own_mat5_10_0,open_res_own_mat5_15_6,open_res_own_mat5_15_0,open_res_own_mat5_20_6,open_res_own_mat5_20_0,open_res_own_mat5_25_6,open_res_own_mat5_25_0,open_res_own_mat5_30_6,open_res_own_mat5_30_0,open_res_own_mat5_35_6,open_res_own_mat5_35_0,open_res_own_mat5_40_6,open_res_own_mat5_40_0,open_res_own_mat5_45_6,open_res_own_mat5_45_0,open_res_own_mat5_50_6,open_res_own_mat5_50_0,open_res_own_mat5_55_6,open_res_own_mat5_55_0,open_res_own_mat5_60_6,open_res_own_mat5_60_0,open_res_own_mat5_65_6,open_res_own_mat5_65_0,open_res_own_mat5_70_6,open_res_own_mat5_70_0,open_res_own_mat5_75_6,open_res_own_mat5_75_0,open_res_own_mat5_80_6,open_res_own_mat5_80_0,open_res_own_mat5_85_6,open_res_own_mat5_85_0,open_res_own_mat5_90_6,open_res_own_mat5_90_0,open_res_own_mat5_95_6,open_res_own_mat5_95_0,open_res_own_prec_0_6,open_res_own_prec_0_0,open_res_own_prec_1_6,open_res_own_prec_1_0,open_res_own_prec_2_6,open_res_own_prec_2_0,open_res_own_prec_3_6,open_res_own_prec_3_0,open_res_own_prec_4_6,open_res_own_prec_4_0,open_res_own_prec_5_6,open_res_own_prec_5_0,y_ticketsales
3.0260227,.0031181164,.00093343557,-.037420359,.071117848,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00048100119,-.000090045723,-.00074002944,-.0003200733,-.0072503393,-.006277205,.0049183182,.0060154619,.01064027,-.004049792,-.02047118,-.010279162,-.020064615,-.040013194,-.02757944,-.054116581,.039189197,.11419474,.087062515,.079079293,-.010528062,-.068746649,-.0632658,-.024898624,-.026447022,-.062968478,-.012170288,.039007362,.017708085,-.0060374499,-.0044595338,.0038496472,.0044215252,-.00040480675,.020947231,.026553726,1.1644559
4.1038394,.0031181164,.00093343557,-.037420359,.071117848,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00048100119,-.000090045723,-.00074002944,-.0003200733,-.0072503393,-.006277205,.0049183182,.0060154619,.01064027,-.004049792,-.02047118,-.010279162,-.020064615,-.040013194,-.02757944,-.054116581,.039189197,.11419474,.087062515,.079079293,-.010528062,-.068746649,-.0632658,-.024898624,-.026447022,-.062968478,-.012170288,.039007362,.017708085,-.0060374499,-.0044595338,.0038496472,.0044215252,-.00040480675,.020947231,.026553726,1.7455531
1.9427041,.0031181164,.00093343557,-.092066526,-.11532441,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00048100119,-.000090045723,-.00074002944,-.0003200733,-.0072402484,-.0039261905,.00720806,.0059642801,.0017268704,-.0061434433,.046296954,-.0056574838,.18544987,-.018140662,.063271217,.14038906,-.10077014,.050373152,-.05227948,-.044934582,-.087644629,-.073473677,-.063367613,-.053542159,.060821857,.044750944,-.026998119,-.014158712,-.011971586,-.013994196,-.0040387851,.00022208781,-.0049104025,-.0054773828,-.012902963,-.011342738,1.287194
1.7079743,.0031181164,.00093343557,-.092066526,-.11532441,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00048100119,-.000090045723,-.00074002944,-.0003200733,-.0072402484,-.0039261905,.00720806,.0059642801,.0017268704,-.0061434433,.046296954,-.0056574838,.18544987,-.018140662,.063271217,.14038906,-.10077014,.050373152,-.05227948,-.044934582,-.087644629,-.073473677,-.063367613,-.053542159,.060821857,.044750944,-.026998119,-.014158712,-.011971586,-.013994196,-.0040387851,.00022208781,-.0049104025,-.0054773828,-.012902963,-.011342738,.96012294
4.6386242,.0030928217,.00090814085,-.038909905,-.017055338,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073897936,.0068462468,.00048100119,-.000090045723,-.00081955118,-.00039959501,-.0078000408,-.0068269065,.0019644848,.0030616282,.0012974697,-.010613586,.041981164,.0087614954,.20204785,.24956493,.026704662,.048273832,-.016476052,-.069620498,-.078567088,-.050798014,-.10836393,-.10355885,-.070051804,-.077249892,.0065900376,-.038840044,.0092394836,.029097585,-.014024096,-.014556574,.0039420594,.0045851413,.00080053438,.01023369,-.0065480233,.009480197,1.415772
2.8663294,.0030928217,.00090814085,-.038909905,-.017055338,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073897936,.0068462468,.00048100119,-.000090045723,-.00081955118,-.00039959501,-.0078000408,-.0068269065,.0019644848,.0030616282,.0012974697,-.010613586,.041981164,.0087614954,.20204785,.24956493,.026704662,.048273832,-.016476052,-.069620498,-.078567088,-.050798014,-.10836393,-.10355885,-.070051804,-.077249892,.0065900376,-.038840044,.0092394836,.029097585,-.014024096,-.014556574,.0039420594,.0045851413,.00080053438,.01023369,-.0065480233,.009480197,1.2689669
3.8852303,.0030928217,.00090814085,-.038909905,-.017055338,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073897936,.0068462468,.00048100119,-.000090045723,-.00081955118,-.00039959501,-.0078000408,-.0068269065,.0019644848,.0030616282,.0012974697,-.010613586,.041981164,.0087614954,.20204785,.24956493,.026704662,.048273832,-.016476052,-.069620498,-.078567088,-.050798014,-.10836393,-.10355885,-.070051804,-.077249892,.0065900376,-.038840044,.0092394836,.029097585,-.014024096,-.014556574,.0039420594,.0045851413,.00080053438,.01023369,-.0065480233,.009480197,1.9378644
1.5238894,.0031181164,.00093343557,.13917737,-.071567215,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00047455236,-.00009649455,-.00074002944,-.0003200733,-.0071999435,-.0062268092,.0047089299,.0064445073,-.0037429889,.0045603514,.08056438,.013287534,.10275885,.079206616,.046902452,.088267997,-.029929917,.01225402,-.03555546,-.026933694,-.10034245,-.1108576,-.065506533,-.069088191,-.14868157,.010178349,.027755108,-.0036702214,.052961383,.0077380906,.032813933,.0034506293,.01864687,-.0066062133,.016504282,-.011090632,.84499133
2.1851394,.0031181164,.00093343557,.13917737,-.071567215,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00047455236,-.00009649455,-.00074002944,-.0003200733,-.0071999435,-.0062268092,.0047089299,.0064445073,-.0037429889,.0045603514,.08056438,.013287534,.10275885,.079206616,.046902452,.088267997,-.029929917,.01225402,-.03555546,-.026933694,-.10034245,-.1108576,-.065506533,-.069088191,-.14868157,.010178349,.027755108,-.0036702214,.052961383,.0077380906,.032813933,.0034506293,.01864687,-.0066062133,.016504282,-.011090632,1.2897646
2.1066749,.0031181164,.00093343557,.13917737,-.071567215,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0010996824,-.0012952166,.0020121029,.0025664277,.006192788,.0089310315,.0073961173,.0068525705,.00047455236,-.00009649455,-.00074002944,-.0003200733,-.0071999435,-.0062268092,.0047089299,.0064445073,-.0037429889,.0045603514,.08056438,.013287534,.10275885,.079206616,.046902452,.088267997,-.029929917,.01225402,-.03555546,-.026933694,-.10034245,-.1108576,-.065506533,-.069088191,-.14868157,.010178349,.027755108,-.0036702214,.052961383,.0077380906,.032813933,.0034506293,.01864687,-.0066062133,.016504282,-.011090632,.937024
2.3241642,.0032367613,.0010520804,.086870708,.021400945,-.0041324296,-.0047480189,-.002720485,-.0027647102,-.0010698342,-.0012653684,.0020803444,.0026346692,.0062446822,.0089829257,.0074485377,.0069049909,.00049643032,-.000074616575,-.00083079824,-.0004108421,-.0072442116,-.008188419,.0027659493,.0042891684,-.013757565,-.0060851783,-.025249947,.03628793,.016404783,-.011222597,-.034646139,-.020290615,-.029235903,-.0042617936,.062474903,.084739253,.043327309,-.045378201,-.022355633,-.039148588,-.065177597,.0099190222,.019643368,.0054398798,.011576396,-.0055757584,.0049622077,.0068835169,.02885649,-.0068624276,.00013913031,-.0098042386,1.1407632
1.5951703,.0032367613,.0010520804,.086870708,.021400945,-.0041324296,-.0047480189,-.002720485,-.0027647102,-.0010698342,-.0012653684,.0020803444,.0026346692,.0062446822,.0089829257,.0074485377,.0069049909,.00049643032,-.000074616575,-.00083079824,-.0004108421,-.0072442116,-.008188419,.0027659493,.0042891684,-.013757565,-.0060851783,-.025249947,.03628793,.016404783,-.011222597,-.034646139,-.020290615,-.029235903,-.0042617936,.062474903,.084739253,.043327309,-.045378201,-.022355633,-.039148588,-.065177597,.0099190222,.019643368,.0054398798,.011576396,-.0055757584,.0049622077,.0068835169,.02885649,-.0068624276,.00013913031,-.0098042386,1.1070637
2.1210101,.0032367613,.0010520804,.086870708,.021400945,-.0041324296,-.0047480189,-.002720485,-.0027647102,-.0010698342,-.0012653684,.0020803444,.0026346692,.0062446822,.0089829257,.0074485377,.0069049909,.00049643032,-.000074616575,-.00083079824,-.0004108421,-.0072442116,-.008188419,.0027659493,.0042891684,-.013757565,-.0060851783,-.025249947,.03628793,.016404783,-.011222597,-.034646139,-.020290615,-.029235903,-.0042617936,.062474903,.084739253,.043327309,-.045378201,-.022355633,-.039148588,-.065177597,.0099190222,.019643368,.0054398798,.011576396,-.0055757584,.0049622077,.0068835169,.02885649,-.0068624276,.00013913031,-.0098042386,.80354375
.29179919,.001907866,.002101372,-.042144623,-.016674081,-.0045493292,-.0045493292,-.0027572445,-.0027572445,-.0012058532,-.0012058532,.002021844,.002021844,.0068450524,.0068450524,.0066480865,.0066480865,.00050456601,.00050456601,-.0011613746,-.0012372587,-.0073389378,-.0069718226,.0041216402,.0067056334,-.00035073588,-.012525408,-.016229184,.011026114,-.11356203,-.034174357,-.059527561,-.10019893,.13377912,.047815766,.080311619,.0065188706,-.012507639,.0098195067,-.015042044,.065714769,.0021202266,-.032704908,-.0035394153,-.004736891,.003718179,.014244166,.0044223401,.004957092,-.0051068286,-.0027367165,-.0016144988,.020977261,.13359974
.34801501,.001907866,.002101372,-.042144623,-.016674081,-.0045493292,-.0045493292,-.0027572445,-.0027572445,-.0012058532,-.0012058532,.002021844,.002021844,.0068450524,.0068450524,.0066480865,.0066480865,.00050456601,.00050456601,-.0011613746,-.0012372587,-.0073389378,-.0069718226,.0041216402,.0067056334,-.00035073588,-.012525408,-.016229184,.011026114,-.11356203,-.034174357,-.059527561,-.10019893,.13377912,.047815766,.080311619,.0065188706,-.012507639,.0098195067,-.015042044,.065714769,.0021202266,-.032704908,-.0035394153,-.004736891,.003718179,.014244166,.0044223401,.004957092,-.0051068286,-.0027367165,-.0016144988,.020977261,.12034386
.34992257,.001907866,.002101372,-.042144623,-.016674081,-.0045493292,-.0045493292,-.0027572445,-.0027572445,-.0012058532,-.0012058532,.002021844,.002021844,.0068450524,.0068450524,.0066480865,.0066480865,.00050456601,.00050456601,-.0011613746,-.0012372587,-.0073389378,-.0069718226,.0041216402,.0067056334,-.00035073588,-.012525408,-.016229184,.011026114,-.11356203,-.034174357,-.059527561,-.10019893,.13377912,.047815766,.080311619,.0065188706,-.012507639,.0098195067,-.015042044,.065714769,.0021202266,-.032704908,-.0035394153,-.004736891,.003718179,.014244166,.0044223401,.004957092,-.0051068286,-.0027367165,-.0016144988,.020977261,.19228142
2.0014515,.0030975549,.00091287412,-.15013555,-.15807945,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0074479575,.0069044107,.00019204253,-.00037900437,-.0019294888,-.0015095327,-.011083662,-.0077681085,-.0047865543,-.0051800413,-.033623055,-.021055877,-.066320322,-.051230516,.0054747202,-.13116892,-.028542599,.028821452,.035762049,.094583601,.024899866,.014148331,.050140161,.058148149,.021765724,.012645674,.059259839,.054041617,-.010352735,-.017522614,-.018140286,-.0067495354,-.0070141912,-.0070099505,-.0061690514,-.006097598,-.017583573,-.016661918,.77668202
2.0778277,.0030975549,.00091287412,-.15013555,-.15807945,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0074479575,.0069044107,.00019204253,-.00037900437,-.0019294888,-.0015095327,-.011083662,-.0077681085,-.0047865543,-.0051800413,-.033623055,-.021055877,-.066320322,-.051230516,.0054747202,-.13116892,-.028542599,.028821452,.035762049,.094583601,.024899866,.014148331,.050140161,.058148149,.021765724,.012645674,.059259839,.054041617,-.010352735,-.017522614,-.018140286,-.0067495354,-.0070141912,-.0070099505,-.0061690514,-.006097598,-.017583573,-.016661918,1.0619509
1.2568383,.0030975549,.00091287412,-.15013555,-.15807945,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0074479575,.0069044107,.00019204253,-.00037900437,-.0019294888,-.0015095327,-.011083662,-.0077681085,-.0047865543,-.0051800413,-.033623055,-.021055877,-.066320322,-.051230516,.0054747202,-.13116892,-.028542599,.028821452,.035762049,.094583601,.024899866,.014148331,.050140161,.058148149,.021765724,.012645674,.059259839,.054041617,-.010352735,-.017522614,-.018140286,-.0067495354,-.0070141912,-.0070099505,-.0061690514,-.006097598,-.017583573,-.016661918,.64938617
.86480212,.0026410783,.0045023938,.055772509,-.12125146,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006256897,.0089951409,.0073956731,.0085557038,.000021775635,.0017931478,-.00044188701,.0035981715,.0017486387,-.0074996925,.025926946,.023616934,-.019772675,.046670143,-.064787932,.052729469,.064036675,-.027888054,.019483132,-.049217552,-.078446038,-.051992461,-.026721671,-.013623121,.037556957,.030019803,.033436261,-.019763855,-.13623576,.046791341,.00091977377,-.016897464,.0063745081,-.0092790341,.0087982509,-.002909604,.0074027432,-.0027472684,.11274048,-.014957967,.40623772
1.251025,.0026410783,.0045023938,.055772509,-.12125146,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006256897,.0089951409,.0073956731,.0085557038,.000021775635,.0017931478,-.00044188701,.0035981715,.0017486387,-.0074996925,.025926946,.023616934,-.019772675,.046670143,-.064787932,.052729469,.064036675,-.027888054,.019483132,-.049217552,-.078446038,-.051992461,-.026721671,-.013623121,.037556957,.030019803,.033436261,-.019763855,-.13623576,.046791341,.00091977377,-.016897464,.0063745081,-.0092790341,.0087982509,-.002909604,.0074027432,-.0027472684,.11274048,-.014957967,.4983038
1.5394508,.0026410783,.0045023938,.055772509,-.12125146,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006256897,.0089951409,.0073956731,.0085557038,.000021775635,.0017931478,-.00044188701,.0035981715,.0017486387,-.0074996925,.025926946,.023616934,-.019772675,.046670143,-.064787932,.052729469,.064036675,-.027888054,.019483132,-.049217552,-.078446038,-.051992461,-.026721671,-.013623121,.037556957,.030019803,.033436261,-.019763855,-.13623576,.046791341,.00091977377,-.016897464,.0063745081,-.0092790341,.0087982509,-.002909604,.0074027432,-.0027472684,.11274048,-.014957967,.70280313
1.6256301,.0024939589,.00030927823,-.1915635,-.2031275,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0075002862,.0069567394,.00013054823,-.00044049867,-.0023138237,-.0018938676,-.021000549,-.020027416,-.030441213,-.028066387,-.056648325,-.051747248,-.05004387,-.076904662,.03972742,.07216385,.12060408,.1272867,.012922304,-.014286807,-.016605085,-.006700743,-.012695516,-.0049004727,.0082605937,-.0044795582,.060454037,.052893396,-.031940918,-.026546912,.000012316266,-.012872912,-.0067006922,-.0049928743,-.0095124766,-.010079864,-.012312265,.0015991693,.83131784
1.8714366,.0024939589,.00030927823,-.1915635,-.2031275,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0075002862,.0069567394,.00013054823,-.00044049867,-.0023138237,-.0018938676,-.021000549,-.020027416,-.030441213,-.028066387,-.056648325,-.051747248,-.05004387,-.076904662,.03972742,.07216385,.12060408,.1272867,.012922304,-.014286807,-.016605085,-.006700743,-.012695516,-.0049004727,.0082605937,-.0044795582,.060454037,.052893396,-.031940918,-.026546912,.000012316266,-.012872912,-.0067006922,-.0049928743,-.0095124766,-.010079864,-.012312265,.0015991693,1.1923138
1.0689869,.0024939589,.00030927823,-.1915635,-.2031275,-.0040954417,-.004711031,-.0027046532,-.0027488784,-.0010403688,-.0012359029,.0021477106,.0027020355,.006295911,.0090341549,.0075002862,.0069567394,.00013054823,-.00044049867,-.0023138237,-.0018938676,-.021000549,-.020027416,-.030441213,-.028066387,-.056648325,-.051747248,-.05004387,-.076904662,.03972742,.07216385,.12060408,.1272867,.012922304,-.014286807,-.016605085,-.006700743,-.012695516,-.0049004727,.0082605937,-.0044795582,.060454037,.052893396,-.031940918,-.026546912,.000012316266,-.012872912,-.0067006922,-.0049928743,-.0095124766,-.010079864,-.012312265,.0015991693,.62699294
3.2828777,.0026256891,.0010805309,.11989131,-.15794516,-.0040668831,-.0046824724,-.0026026906,-.0026469158,-.00075354008,-.00094907422,.0026371561,.0031914809,.0068242368,.0095624803,.0072505642,.0067070173,-.0020375496,-.0028217707,-.017962478,-.018608393,-.047536548,-.070012569,.012060476,-.074670136,.026317941,.042095441,.11358726,.10183164,-.020850321,.047431599,-.039270014,-.019361746,-.032355413,-.033158619,-.022697814,-.0063887141,.010681274,.008684379,.010774359,.013796385,-.000019220943,.03803578,-.008413136,-.022839336,-.004648319,-.010727408,.012325112,-.00046177913,.00041839716,-.0020682393,.00033718179,-.0019390022,1.8572199
3.0362511,.0026256891,.0010805309,.11989131,-.15794516,-.0040668831,-.0046824724,-.0026026906,-.0026469158,-.00075354008,-.00094907422,.0026371561,.0031914809,.0068242368,.0095624803,.0072505642,.0067070173,-.0020375496,-.0028217707,-.017962478,-.018608393,-.047536548,-.070012569,.012060476,-.074670136,.026317941,.042095441,.11358726,.10183164,-.020850321,.047431599,-.039270014,-.019361746,-.032355413,-.033158619,-.022697814,-.0063887141,.010681274,.008684379,.010774359,.013796385,-.000019220943,.03803578,-.008413136,-.022839336,-.004648319,-.010727408,.012325112,-.00046177913,.00041839716,-.0020682393,.00033718179,-.0019390022,2.1152759
4.9035521,.0026256891,.0010805309,.11989131,-.15794516,-.0040668831,-.0046824724,-.0026026906,-.0026469158,-.00075354008,-.00094907422,.0026371561,.0031914809,.0068242368,.0095624803,.0072505642,.0067070173,-.0020375496,-.0028217707,-.017962478,-.018608393,-.047536548,-.070012569,.012060476,-.074670136,.026317941,.042095441,.11358726,.10183164,-.020850321,.047431599,-.039270014,-.019361746,-.032355413,-.033158619,-.022697814,-.0063887141,.010681274,.008684379,.010774359,.013796385,-.000019220943,.03803578,-.008413136,-.022839336,-.004648319,-.010727408,.012325112,-.00046177913,.00041839716,-.0020682393,.00033718179,-.0019390022,3.1829791
2.1496379,-.015705064,-.0086876992,-.077091381,-.04606146,-.0045509795,-.0045509795,-.0033002158,-.0030559702,-.0025950633,-.0021065725,.000038001792,.00043428165,.0025654561,.0023729154,.00031559233,.00066043873,-.017424235,-.015667308,-.028909523,-.024819411,-.060224786,-.05336589,-.038546469,-.034016121,-.045464952,.064988524,.16762568,.16197944,.13496614,.0076924777,-.036658354,-.032123599,-.076369569,-.069551833,-.02627749,-.021088321,.0072028069,.0070671206,.027607961,.015150819,.036946874,.00052263448,-.002800392,-.010409217,-.0079825036,.0032907196,-.0018404523,.0061085192,-.0082087265,.00077345106,-.016114796,-.0002861039,1.4515746
1.6637783,-.015705064,-.0086876992,-.077091381,-.04606146,-.0045509795,-.0045509795,-.0033002158,-.0030559702,-.0025950633,-.0021065725,.000038001792,.00043428165,.0025654561,.0023729154,.00031559233,.00066043873,-.017424235,-.015667308,-.028909523,-.024819411,-.060224786,-.05336589,-.038546469,-.034016121,-.045464952,.064988524,.16762568,.16197944,.13496614,.0076924777,-.036658354,-.032123599,-.076369569,-.069551833,-.02627749,-.021088321,.0072028069,.0070671206,.027607961,.015150819,.036946874,.00052263448,-.002800392,-.010409217,-.0079825036,.0032907196,-.0018404523,.0061085192,-.0082087265,.00077345106,-.016114796,-.0002861039,1.0333679
1.3876908,-.015705064,-.0086876992,-.077091381,-.04606146,-.0045509795,-.0045509795,-.0033002158,-.0030559702,-.0025950633,-.0021065725,.000038001792,.00043428165,.0025654561,.0023729154,.00031559233,.00066043873,-.017424235,-.015667308,-.028909523,-.024819411,-.060224786,-.05336589,-.038546469,-.034016121,-.045464952,.064988524,.16762568,.16197944,.13496614,.0076924777,-.036658354,-.032123599,-.076369569,-.069551833,-.02627749,-.021088321,.0072028069,.0070671206,.027607961,.015150819,.036946874,.00052263448,-.002800392,-.010409217,-.0079825036,.0032907196,-.0018404523,.0061085192,-.0082087265,.00077345106,-.016114796,-.0002861039,.75307047
.98711312,.0023634261,-.00024714909,.15448663,.01515431,-.0041809692,-.0047965585,-.0027667379,-.0028109634,-.001192921,-.0013884552,.0016457163,.0030518298,.010175862,.01334,.0159133,.01260144,.039188497,.044367023,.073225655,.0048636696,-.03168406,.052551422,-.018434826,.035686165,.077590682,-.055498019,.016771449,.059970282,-.07701733,-.068643935,-.02998995,-.079525389,-.068077229,-.019264193,-.014541062,-.0082568228,.0056438008,.0057727452,.007730125,.0079797525,-.0070499806,-.047617435,.00018667681,.0051547871,.007914383,.04464585,.0021051506,.0072201234,.00055994373,-.0019239689,-.003716174,-.0074793566,.61766326
1.3186047,.0023634261,-.00024714909,.15448663,.01515431,-.0041809692,-.0047965585,-.0027667379,-.0028109634,-.001192921,-.0013884552,.0016457163,.0030518298,.010175862,.01334,.0159133,.01260144,.039188497,.044367023,.073225655,.0048636696,-.03168406,.052551422,-.018434826,.035686165,.077590682,-.055498019,.016771449,.059970282,-.07701733,-.068643935,-.02998995,-.079525389,-.068077229,-.019264193,-.014541062,-.0082568228,.0056438008,.0057727452,.007730125,.0079797525,-.0070499806,-.047617435,.00018667681,.0051547871,.007914383,.04464585,.0021051506,.0072201234,.00055994373,-.0019239689,-.003716174,-.0074793566,.77877355
1.5432951,.0023634261,-.00024714909,.15448663,.01515431,-.0041809692,-.0047965585,-.0027667379,-.0028109634,-.001192921,-.0013884552,.0016457163,.0030518298,.010175862,.01334,.0159133,.01260144,.039188497,.044367023,.073225655,.0048636696,-.03168406,.052551422,-.018434826,.035686165,.077590682,-.055498019,.016771449,.059970282,-.07701733,-.068643935,-.02998995,-.079525389,-.068077229,-.019264193,-.014541062,-.0082568228,.0056438008,.0057727452,.007730125,.0079797525,-.0070499806,-.047617435,.00018667681,.0051547871,.007914383,.04464585,.0021051506,.0072201234,.00055994373,-.0019239689,-.003716174,-.0074793566,1.0153909
2.5000224,-.0055372082,-.0064433892,.077757448,-.030770216,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0011941475,-.0013896816,.0019067017,.0024610267,.0043826276,.0071208715,.001061736,-.00012106066,-.017838629,-.0071162595,-.036808468,-.0016559327,.0157189,.075076863,.022891475,-.087453954,-.017139187,-.065293133,.021150352,.078226283,.012426225,-.032254174,-.012303218,.00013795952,.0078291595,.036644351,-.024063956,-.01308848,.013977124,.002176943,.014896468,.01408136,-.090008527,.081205554,.056936949,-.017785378,.013052533,-.020084865,.0010868225,-.015316761,.029686011,-.012433032,-.010753792,-.015585522,1.3350555
2.7052107,-.0055372082,-.0064433892,.077757448,-.030770216,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0011941475,-.0013896816,.0019067017,.0024610267,.0043826276,.0071208715,.001061736,-.00012106066,-.017838629,-.0071162595,-.036808468,-.0016559327,.0157189,.075076863,.022891475,-.087453954,-.017139187,-.065293133,.021150352,.078226283,.012426225,-.032254174,-.012303218,.00013795952,.0078291595,.036644351,-.024063956,-.01308848,.013977124,.002176943,.014896468,.01408136,-.090008527,.081205554,.056936949,-.017785378,.013052533,-.020084865,.0010868225,-.015316761,.029686011,-.012433032,-.010753792,-.015585522,1.537917
1.5630769,-.0055372082,-.0064433892,.077757448,-.030770216,-.0041566459,-.0047722352,-.0027365224,-.0027807476,-.0011941475,-.0013896816,.0019067017,.0024610267,.0043826276,.0071208715,.001061736,-.00012106066,-.017838629,-.0071162595,-.036808468,-.0016559327,.0157189,.075076863,.022891475,-.087453954,-.017139187,-.065293133,.021150352,.078226283,.012426225,-.032254174,-.012303218,.00013795952,.0078291595,.036644351,-.024063956,-.01308848,.013977124,.002176943,.014896468,.01408136,-.090008527,.081205554,.056936949,-.017785378,.013052533,-.020084865,.0010868225,-.015316761,.029686011,-.012433032,-.010753792,-.015585522,.91503608
1.6677687,-.01825984,.019162513,.24825622,.0090284282,-.0044106399,-.003773361,-.0032753933,-.002634218,-.002339998,-.00099611958,-.0018965611,.0012096283,-.0022891443,.0062367572,-.020422209,.019580545,-.05412228,.0160468,-.081484988,-.00045531255,-.060839836,.0061340863,-.01334001,-.039071918,.030164339,-.0085538141,.00080055854,.0012145855,.077033542,-.041432425,.034317732,-.023901198,.045374505,.049672384,.020546598,.0041222707,.017771713,.0045212242,.018412063,.012080085,-.014365196,-.022545384,.024080558,-.0076327194,.0032605806,.012190814,-.0021036142,.0049538114,-.0045070094,.0051497864,-.006365323,.0078836866,1.0006723
2.1430278,-.01825984,.019162513,.24825622,.0090284282,-.0044106399,-.003773361,-.0032753933,-.002634218,-.002339998,-.00099611958,-.0018965611,.0012096283,-.0022891443,.0062367572,-.020422209,.019580545,-.05412228,.0160468,-.081484988,-.00045531255,-.060839836,.0061340863,-.01334001,-.039071918,.030164339,-.0085538141,.00080055854,.0012145855,.077033542,-.041432425,.034317732,-.023901198,.045374505,.049672384,.020546598,.0041222707,.017771713,.0045212242,.018412063,.012080085,-.014365196,-.022545384,.024080558,-.0076327194,.0032605806,.012190814,-.0021036142,.0049538114,-.0045070094,.0051497864,-.006365323,.0078836866,1.215876
2.3592873,-.01825984,.019162513,.24825622,.0090284282,-.0044106399,-.003773361,-.0032753933,-.002634218,-.002339998,-.00099611958,-.0018965611,.0012096283,-.0022891443,.0062367572,-.020422209,.019580545,-.05412228,.0160468,-.081484988,-.00045531255,-.060839836,.0061340863,-.01334001,-.039071918,.030164339,-.0085538141,.00080055854,.0012145855,.077033542,-.041432425,.034317732,-.023901198,.045374505,.049672384,.020546598,.0041222707,.017771713,.0045212242,.018412063,.012080085,-.014365196,-.022545384,.024080558,-.0076327194,.0032605806,.012190814,-.0021036142,.0049538114,-.0045070094,.0051497864,-.006365323,.0078836866,1.7670542
3.5224371,-.02689022,-.030566167,-.21825525,-.14077657,-.0044891918,-.0051047811,-.0034053114,-.0034495366,-.003263396,-.0034589302,-.0035838897,-.0030295649,-.0070716618,-.0043334179,-.024775289,-.020418964,-.058509808,-.050559338,-.07093668,-.049425967,-.059605267,-.048193276,.043905884,.010916959,.093381457,.042681456,.06827832,.040340271,.00099356938,.064120345,.029877467,.021011857,-.040084325,-.021075277,.005384298,.001231947,.01696945,.010922655,.016934369,.017823564,.043493725,.040618468,-.024865277,-.02202573,-.013471627,-.0076156873,.0035961317,-.0036431896,-.0036197505,-.0035482969,-.0051332056,-.003785565,2.348084
